,text,label
3009,"MCI to overhaul network for international calls Company plans to use IP-based gear in network upgrade starting mid-2005, as it seeks to revive its prospects.",3
3010,"Study: Broadband leaps past dial-up For the first time ever, more Americans are seeking faster connections to access the Internet.",3
3011,UTStarcom wins Indian IP gear contract India's state-owned telecom provider signs \$8.2 million contract with the company.,3
3012,"Juniper engineers depart for start-up Two of the company's top engineers, who helped develop its flagship product, decide to start up their own operation.",3
3013,Real gets flamed over iPod campaign Petition calling on Apple to open its music player to rival tunes becomes target of anti-RealNetworks brickbats.,3
3014,"Hynix to build chip plant in China South Korean memory-chip maker Hynix Semiconductor Inc. announced Wednesday that it reached an agreement to construct a wafer fabrication plant (fab) to manufacture chips in Wuxi, China.",3
3015,Researchers find holes in XP SP2 Security researchers inspecting a new update to Microsoft Corp.'s Windows XP found two software flaws that could allow virus writers and malicious hackers to sidestep new security features in the operating system.,3
3016,"Google faces another trademark suit in Germany A German court is set to hear oral arguments in a trademark suit against Google Inc. next week, as the search giant faces yet another legal challenge to its AdWords keyword advertising program.&lt;p&gt;ADVERTISEMENT&lt;/p&gt;&lt;p&gt;&lt;img src=""http://ad.doubleclick.net/ad/idg.us.ifw.general/ibmpseries;sz=1x1;ord=200301151450?"" width=""1"" height=""1"" border=""0""/&gt;&lt;a href=""http://ad.doubleclick.net/clk;9824455;9690404;u?http://ad.doubleclick.net/clk;9473681;9688522;d?http://www.ibm.com/servers/eserver/pseries/campaigns/boardroom/index.html?ca=pSeries met=boardroom me=E P_Creative=P_InfoW_RSS""&gt;Introducing IBM eServer p5 systems.&lt;/a&gt;&lt;br/&gt;Powered by IBMs most advanced 64-bit microprocessor (POWER5(tm)), p5 systems can run UNIX and Linux simultaneously. Learn more about eServer p5 systems.&lt;/p&gt;",3
3017,Where to Dump Your Dead Technology Office Depot teams with HP to recycle your old electronics gear for free.,3
3018,BlackBerries Take Aim at Terrorism Wireless devices are being used to perform background checks at Boston's airport.,3
3019,"Google, WebSideStory, Claria Show Negative IPO Trend Google, WebSideStory, Claria Show Negative IPO Trend\\The online advertising, search engine marketing, and web analytics markets may be booming, but for companies looking to go public, there has been a definite negative trend over the past month, with buyers not showing interest, or just waiting, during an otherwise down time ...",3
3020,"U.S. Coach Larry Brown Won't Make Changes (AP) AP - Same starting lineup, same subs, same tactics. The U.S. basketball team may be an unimpressive 1-1 in the Olympic tournament, but coach Larry Brown won't do any tinkering for Thursday's game against Australia.",1
3021,Manning to Get First Start Vs. Panthers (AP) AP - What a way to test a rookie quarterback: Give him his first NFL start against the defending NFC champions and their vaunted defense.,1
3022,Toronto Raptors Sign Center Loren Woods (AP) AP - The Toronto Raptors signed free agent center Loren Woods on Wednesday.,1
3023,Indians Call Up Righty Fernando Cabrera (AP) AP - The Cleveland Indians called up right-hander Fernando Cabrera from Triple-A Buffalo on Wednesday.,1
3024,Hamm of U.S. Wins Men's Gymnastics All-Around Gold  ATHENS (Reuters) - Paul Hamm (U.S.) won the men's  gymnastics individual all-around gold medal at the Olympics on  Wednesday.,1
3025,Americans and Dutch Strike Gold in Cycling  ATHENS (Reuters) - The United States proved there is more  to U.S. cycling than Lance Armstrong on Wednesday and Leontien  Zijlaard-van Moorsel of the Netherlands became the most  successful woman in Olympic cycling history.,1
3026,U.S. Women Break Oldest Record for Relay Gold  ATHENS (Reuters) - The United States broke swimming's  oldest world record to win the women's 4x200 meter freestyle  relay Olympic gold medal Wednesday.,1
3027,"Henry, Phelps on Record Track to Gold  ATHENS (Reuters) - Australia's Jodie Henry armed herself  with a world record while Michael Phelps targeted his fourth  Olympic gold medal backed by a Games record in qualifying for  Thursday's finals.",1
3028,Hamm Wins Gold for U.S. Paul Hamm of the United States won the gold medal Wednesday in all-around gymnastics.,1
3029,U-Va.'s Brooks Out Linebacker Ahmad Brooks missed his second practice after getting into an argument with Cavs Coach Al Groh during Monday's session.,1
3030,"Nelson: Shot Put Silver With one last attempt to win gold, Adam Nelson is called for his fifth consecutive foul, leaving him with a silver medal Wednesday.",1
3031,"Olympian women escape the age barrier (AFP) AFP - The older the violin, the sweeter the music. And the Athens Olympics is proving the lyrics right as Martina Navratilova, Merlene Ottey and company are demonstrating the endurance of women with middle-aged ladies defying perceptions about age and competition in nearly every sport.",0
3032,Russia investors skeptical of Yukos mad scramble for cash (AFP) AFP - Yukos scrambled to scrape together cash for a crushing tax bill by selling off one of its gas companies in the face of deep investor skepticism that Russia's oil giant could survive its standoff with the state.,0
3033,"Israeli Helicopter Fires at Gaza Building (AP) AP - An Israeli helicopter fired two missiles in Gaza City after nightfall Wednesday, one at a building in the Zeitoun neighborhood, witnesses said, setting a fire.",0
3034,"U.N. Food Agency Steps Up Sudan Aid (AP) AP - The United Nations' food relief agency is gearing up for a ""critical stage"" in feeding refugees in western Sudan as more people flee ethnic violence there and the rainy season peaks, U.N. officials said Wednesday.",0
3035,Group Asks to Protest in Central Park (AP) AP - An anti-war group planning a massive demonstration the day before the GOP convention asked a judge on Wednesday to overrule city officials and let protesters gather in Central Park.,0
3036,"New York Vs. the Protesters (washingtonpost.com) washingtonpost.com - NEW YORK -- Hundreds of thousands of antiwar protesters, abortion rights supporters, labor rights activists and anarchists are preparing to unfurl banners, march through the streets and rally in the parks, loosening a cacophonous roar of protest during the Republican National Convention.",0
3037,"Retiring GOP Rep.: Iraq War Unjustified (AP) AP - A top Republican congressman has broken from his party in the final days of his House career, saying he believes the U.S. military assault on Iraq was unjustified and the situation there has deteriorated into ""a dangerous, costly mess.""",0
3038,"Lawyers Defend Wen Ho Lee Reporters (AP) AP - An Associated Press reporter and four other journalists shouldn't be punished for keeping secret the names of sources for stories about Wen Ho Lee, a former nuclear weapons scientist once suspected of spying, their lawyers told a federal judge Wednesday.",0
3039,"Iraq Cleric Agrees to End Uprising, Demands Truce  NAJAF, Iraq (Reuters) - A radical Iraqi cleric leading a  Shi'ite uprising agreed Wednesday to disarm his militia and  leave one of the country's holiest Islamic shrines, but only  after a truce with encircling U.S. Marines.",0
3040,Israel's Sharon Confronts Party Rebels Before Vote  TEL AVIV (Reuters) - Prime Minister Ariel Sharon confronted  Likud party rebels with a pledge to put the good of Israel  first Wednesday as he battled to avoid an embarrassing defeat  over his Gaza pullout plan.,0
3041,"U.N. Tries to Calm Frontier After Burundi Massacre  BUJUMBURA/UNITED NATIONS (Reuters) - U.N. peacekeepers are  scrambling to avoid new bloodshed in the volatile Great Lakes  region of Africa following a massacre of Congolese refugees in  western Burundi, the United Nations said on Wednesday.",0
3042,"Cleric Who Died in Pakistan Custody 'Tortured'  ISLAMABAD (Reuters) - An Afghan Islamic cleric who died in  custody in Pakistan on Wednesday had signs of torture on his  body, an intelligence official said.",0
3043,"Cleric dies in Pakistan custody An Islamic cleric arrested in Pakistan for suspected al-Qaeda links dies in custody, officials say.",0
3044,"Teleportation goes long distance Physicists have successfully teleported particles of light over a distance of 600m across the River Danube in Austria, the journal Nature reports.",0
3045,"8 Terror Suspects Appear in British Court LONDON - Eight suspects, including a man identified by the United States as a senior al-Qaida figure, appeared in a London court under heavy guard Wednesday as police investigated their alleged plot to commit murder and to cause mayhem with chemical, biological or radioactive materials.    A prosecutor also said police were searching about 100 computers and thousands of files, suggesting a protracted investigation that could produce more charges against the suspects, who were seized in raids across England two weeks ago...",0
